Area,Item,Unit,Year,production_tonnes,pesticides_tonnes,average_rain_fall_mm_per_year,avg_temp,hg/ha_yield
14,1,t,1990,236250.0,49695.0,1761.0,24.64,17150.0
14,1,t,1990,236250.0,49695.0,1761.0,24.64,17150.0
14,1,t,1990,236250.0,49695.0,1761.0,24.64,17150.0
14,1,t,1990,236250.0,49695.0,1761.0,25.29,17150.0
14,1,t,1990,236250.0,49695.0,1761.0,25.29,17150.0
14,1,t,1990,236250.0,49695.0,1761.0,25.29,17150.0
14,1,t,1990,236250.0,49695.0,1761.0,25.29,17150.0
14,1,t,1990,236250.0,49695.0,1761.0,25.29,17150.0
14,1,t,1990,236250.0,49695.0,1761.0,25.29,17150.0
14,1,t,1990,236250.0,49695.0,1761.0,25.29,17150.0
14,1,t,1990,236250.0,49695.0,1761.0,25.29,17150.0
14,1,t,1990,236250.0,49695.0,1761.0,25.29,17150.0
14,1,t,1990,236250.0,49695.0,1761.0,25.29,17150.0
14,1,t,1990,236250.0,49695.0,1761.0,25.29,17150.0
14,2,t,1990,636691.0,49695.0,1761.0,21.88,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,21.88,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,21.88,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,21.88,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,21.88,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,21.88,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,21.88,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,21.88,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,21.88,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,21.88,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,21.88,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,20.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,20.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,20.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,20.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,20.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,20.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,20.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,20.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,20.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,20.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,20.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,17.77,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,17.77,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,17.77,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,17.77,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,17.77,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,17.77,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,17.77,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,17.77,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,17.77,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,17.77,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,17.77,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,17.77,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,17.77,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,17.77,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,17.77,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,17.77,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,17.77,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,17.77,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,17.77,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,17.77,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,17.77,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,17.77,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,27.65,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,27.65,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,27.65,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,27.65,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,27.65,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,27.65,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,27.65,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,27.65,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,27.65,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,27.65,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,27.65,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,20.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,20.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,20.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,20.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,20.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,20.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,20.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,20.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,20.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,20.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,20.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,27.07,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,27.07,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,27.07,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,27.07,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,27.07,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,27.07,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,27.07,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,27.07,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,27.07,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,27.07,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,27.07,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,18.47,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,18.47,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,18.47,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,18.47,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,18.47,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,18.47,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,18.47,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,18.47,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,18.47,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,18.47,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,18.47,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,25.76,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,25.76,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,25.76,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,25.76,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,25.76,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,25.76,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,25.76,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,25.76,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,25.76,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,25.76,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,25.76,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,24.64,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,24.64,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,24.64,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,24.64,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,24.64,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,24.64,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,24.64,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,24.64,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,24.64,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,24.64,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,24.64,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,25.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,25.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,25.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,25.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,25.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,25.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,25.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,25.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,25.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,25.29,101661.0
14,2,t,1990,636691.0,49695.0,1761.0,25.29,101661.0
14,3,t,1990,3093791.0,49695.0,1761.0,21.88,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,21.88,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,21.88,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,21.88,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,21.88,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,21.88,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,21.88,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,21.88,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,21.88,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,21.88,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,21.88,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,20.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,20.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,20.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,20.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,20.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,20.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,20.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,20.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,20.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,20.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,20.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,17.77,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,17.77,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,17.77,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,17.77,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,17.77,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,17.77,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,17.77,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,17.77,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,17.77,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,17.77,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,17.77,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,17.77,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,17.77,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,17.77,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,17.77,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,17.77,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,17.77,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,17.77,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,17.77,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,17.77,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,17.77,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,17.77,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,27.65,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,27.65,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,27.65,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,27.65,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,27.65,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,27.65,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,27.65,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,27.65,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,27.65,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,27.65,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,27.65,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,20.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,20.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,20.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,20.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,20.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,20.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,20.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,20.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,20.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,20.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,20.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,27.07,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,27.07,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,27.07,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,27.07,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,27.07,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,27.07,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,27.07,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,27.07,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,27.07,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,27.07,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,27.07,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,18.47,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,18.47,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,18.47,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,18.47,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,18.47,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,18.47,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,18.47,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,18.47,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,18.47,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,18.47,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,18.47,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,25.76,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,25.76,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,25.76,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,25.76,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,25.76,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,25.76,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,25.76,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,25.76,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,25.76,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,25.76,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,25.76,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,24.64,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,24.64,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,24.64,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,24.64,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,24.64,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,24.64,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,24.64,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,24.64,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,24.64,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,24.64,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,24.64,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,25.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,25.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,25.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,25.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,25.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,25.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,25.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,25.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,25.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,25.29,11540.0
14,3,t,1990,3093791.0,49695.0,1761.0,25.29,11540.0
14,4,t,1990,215000.0,49695.0,1761.0,21.88,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,21.88,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,21.88,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,21.88,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,21.88,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,21.88,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,21.88,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,21.88,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,21.88,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,21.88,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,21.88,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,20.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,20.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,20.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,20.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,20.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,20.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,20.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,20.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,20.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,20.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,20.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,17.77,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,17.77,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,17.77,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,17.77,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,17.77,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,17.77,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,17.77,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,17.77,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,17.77,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,17.77,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,17.77,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,17.77,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,17.77,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,17.77,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,17.77,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,17.77,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,17.77,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,17.77,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,17.77,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,17.77,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,17.77,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,17.77,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,27.65,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,27.65,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,27.65,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,27.65,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,27.65,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,27.65,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,27.65,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,27.65,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,27.65,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,27.65,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,27.65,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,20.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,20.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,20.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,20.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,20.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,20.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,20.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,20.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,20.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,20.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,20.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,27.07,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,27.07,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,27.07,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,27.07,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,27.07,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,27.07,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,27.07,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,27.07,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,27.07,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,27.07,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,27.07,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,18.47,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,18.47,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,18.47,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,18.47,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,18.47,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,18.47,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,18.47,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,18.47,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,18.47,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,18.47,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,18.47,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,25.76,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,25.76,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,25.76,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,25.76,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,25.76,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,25.76,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,25.76,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,25.76,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,25.76,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,25.76,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,25.76,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,24.64,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,24.64,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,24.64,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,24.64,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,24.64,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,24.64,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,24.64,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,24.64,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,24.64,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,24.64,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,24.64,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,25.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,25.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,25.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,25.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,25.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,25.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,25.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,25.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,25.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,25.29,91489.0
14,4,t,1990,215000.0,49695.0,1761.0,25.29,91489.0
15,0,t,1990,432740.0,3906.0,608.0,9.51,104986.0
15,1,t,1990,8000.0,3906.0,608.0,9.51,17778.0
15,3,t,1990,5292233.0,3906.0,608.0,9.51,45514.0
16,0,t,1990,8058.0,29.1,748.0,28.77,61985.0
16,1,t,1990,750500.0,29.1,748.0,28.77,5827.0
16,2,t,1990,12100.0,29.1,748.0,28.77,67598.0
16,4,t,1990,37100.0,29.1,748.0,28.77,66250.0
17,0,t,1990,44500.0,92.08,1274.0,21.15,34836.0
17,1,t,1990,63700.0,92.08,1274.0,21.15,10983.0
17,2,t,1990,663600.0,92.08,1274.0,21.15,64427.0
17,3,t,1990,8600.0,92.08,1274.0,21.15,7478.0
17,4,t,1990,7600.0,92.08,1274.0,21.15,57576.0
18,0,t,1990,25017.0,450.01,1604.0,25.08,16142.0
18,1,t,1990,328716.0,450.01,1604.0,25.08,8489.0
18,2,t,1990,197314.0,450.01,1604.0,25.08,78150.0
18,3,t,1990,381.0,450.01,1604.0,25.08,15000.0
18,4,t,1990,89815.0,450.01,1604.0,25.08,39310.0
19,0,t,1990,3004400.0,29568.0,537.0,8.2,250994.0
19,0,t,1990,3004400.0,29568.0,537.0,8.2,250994.0
19,0,t,1990,3004400.0,29568.0,537.0,8.2,250994.0
19,0,t,1990,3004400.0,29568.0,537.0,8.2,250994.0
19,0,t,1990,3004400.0,29568.0,537.0,8.2,250994.0
19,0,t,1990,3004400.0,29568.0,537.0,8.2,250994.0
19,0,t,1990,3004400.0,29568.0,537.0,9.48,250994.0
19,0,t,1990,3004400.0,29568.0,537.0,9.48,250994.0
19,0,t,1990,3004400.0,29568.0,537.0,9.48,250994.0
19,0,t,1990,3004400.0,29568.0,537.0,9.48,250994.0
19,0,t,1990,3004400.0,29568.0,537.0,9.48,250994.0
19,0,t,1990,3004400.0,29568.0,537.0,9.48,250994.0
19,0,t,1990,3004400.0,29568.0,537.0,6.07,250994.0
19,0,t,1990,3004400.0,29568.0,537.0,6.07,250994.0
19,0,t,1990,3004400.0,29568.0,537.0,6.07,250994.0
19,0,t,1990,3004400.0,29568.0,537.0,6.07,250994.0
19,0,t,1990,3004400.0,29568.0,537.0,6.07,250994.0
19,0,t,1990,3004400.0,29568.0,537.0,6.07,250994.0
19,0,t,1990,3004400.0,29568.0,537.0,5.57,250994.0
19,0,t,1990,3004400.0,29568.0,537.0,5.57,250994.0
19,0,t,1990,3004400.0,29568.0,537.0,5.57,250994.0
19,0,t,1990,3004400.0,29568.0,537.0,5.57,250994.0
19,0,t,1990,3004400.0,29568.0,537.0,5.57,250994.0
19,0,t,1990,3004400.0,29568.0,537.0,5.57,250994.0
19,0,t,1990,3004400.0,29568.0,537.0,7.41,250994.0
